"last_name, first_name","player_id","year","pa","home_run","strikeout","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","woba","xwoba","sweet_spot_percent","barrel_batted_rate","hard_hit_percent","avg_best_speed","avg_hyper_speed","oz_swing_percent","whiff_percent","swing_percent"
"Hays, Austin","669720","2022","582","16","114",19.6,5.8,".250",".413",".306",".314",".298",32.3,5.2,37.7,"98.997922429","93.543165976",36.2,23.5,51
"Alvarez, Yordan","670541","2022","561","37","106",18.9,13.9,".306",".613",".406",".427",".462",40.7,21,59.8,"105.676985081","98.195923324",24.8,23.4,42.7
"Kirk, Alejandro","672386","2022","541","14","58",10.7,11.6,".285",".415",".372",".347",".351",32,6.7,45.4,"101.053304663","94.989537614",23.3,15.4,41
"Kim, Ha-Seong","673490","2022","582","11","100",17.2,8.8,".251",".383",".325",".313",".309",34,4.2,32.4,"97.647567656","92.869312734",24.9,19.1,43.3
"Rodríguez, Julio","677594","2022","560","28","145",25.9,7.1,".284",".509",".345",".366",".337",32.7,13.1,50.7,"103.718795769","96.379006446",33.5,30.4,50.2
"Witt Jr., Bobby","677951","2022","632","20","135",21.4,4.7,".254",".428",".294",".311",".313",32.5,8.7,38.6,"100.836506783","94.527115512",34.7,25.2,51.8
"Kwan, Steven","680757","2022","638","6","60",9.4,9.7,".298",".400",".373",".341",".312",34.6,1.4,20.8,"94.219058287","91.134248486",20.2,9,38.1
"Vaughn, Andrew","683734","2022","555","17","96",17.3,5.6,".271",".429",".321",".327",".319",34.1,7.9,48.6,"101.162950291","95.12858284",32.8,21,47
"Turner, Justin","457759","2023","626","23","110",17.6,8.1,".276",".455",".345",".346",".336",36.8,5.7,39,"98.567368238","93.587032225",25.7,17.5,45
"Santana, Carlos","467793","2023","619","23","104",16.8,10.5,".240",".429",".318",".323",".308",31.3,6.7,36.4,"99.367236","93.791213073",24,22.1,45.3
"Goldschmidt, Paul","502671","2023","687","25","161",23.4,12.7,".268",".447",".363",".350",".367",35.6,12,50.8,"102.40959555","95.767792759",26.5,27.5,44
"Freeman, Freddie","518692","2023","730","29","121",16.6,9.9,".331",".567",".410",".411",".408",46.6,11.1,42.2,"100.590638269","94.617661541",26.9,20.4,51
"LeMahieu, DJ","518934","2023","562","15","125",22.2,10.7,".243",".390",".327",".315",".322",31.6,5.9,43,"100.265359786","94.32212244",23.1,19.7,39.2
"Perez, Salvador","521692","2023","580","23","135",23.3,3.3,".255",".422",".292",".302",".325",38,8.8,44,"101.357412537","94.955683293",47,30.2,60.2
"Ozuna, Marcell","542303","2023","592","40","134",22.6,9.6,".274",".558",".346",".381",".396",34.9,16.6,49,"103.257673232","96.232240934",29.7,26.7,48.4
"Semien, Marcus","543760","2023","753","29","110",14.6,9.6,".276",".478",".348",".354",".333",37.5,6.5,37,"98.08417844","93.189258191",21.4,18,47.1
"Springer III, George","543807","2023","683","21","125",18.3,8.8,".258",".405",".327",".320",".332",32.2,7.7,39.9,"100.34851102","94.297792755",23.1,22.3,49.3
"Harper, Bryce","547180","2023","546","21","119",21.8,14.7,".293",".499",".401",".384",".399",36.8,15.2,46.8,"103.839812899","96.235486154",33.4,33.2,51.4
"Abreu, José","547989","2023","594","18","130",21.9,7.1,".237",".383",".296",".295",".314",32.5,8.7,41.6,"100.821833606","94.59770588",36.3,26.4,50.1
"Díaz, Elias","553869","2023","526","14","118",22.4,6.5,".267",".409",".316",".314",".296",31.2,6.2,38.4,"100.035107459","94.071648482",36.2,28.4,54.8
"Suárez, Eugenio","553993","2023","694","22","214",30.8,10.1,".232",".391",".323",".313",".324",37.7,13.2,43,"100.661115455","94.726665316",23.6,32.8,44.5
"Arenado, Nolan","571448","2023","612","26","101",16.5,6.7,".266",".459",".315",".327",".320",33,7.3,38.1,"99.311427863","93.760489679",34.1,20.2,48.5
"Hernández, Enrique","571771","2023","508","11","97",19.1,6.7,".237",".357",".289",".282",".272",31,4.5,33.7,"97.831208503","92.980265241",27.9,23.6,46.7
"Muncy, Max","571970","2023","579","36","153",26.4,14.7,".212",".475",".333",".344",".364",33.7,14.6,46.6,"101.315308623","95.11269018",23.5,29.6,39.3
"Walker, Christian","572233","2023","661","33","127",19.2,9.4,".258",".497",".333",".351",".339",32.6,11.4,40.4,"100.601281422","94.397470475",26.1,26.4,48.6
"Canha, Mark","592192","2023","507","11","79",15.6,9.7,".262",".400",".355",".333",".323",30.9,4.7,36.7,"98.959607624","93.632062936",23.9,18.3,41.6
"Castellanos, Nick","592206","2023","671","29","185",27.6,5.4,".272",".476",".311",".335",".320",36.5,10.3,43.2,"100.3894813","94.419143027",41,35.4,56.2
"Drury, Brandon","592273","2023","523","26","136",26,4.8,".262",".497",".306",".339",".318",35,11,46.3,"101.80875267","95.132794574",34.9,30.2,51.6
"Machado, Manny","592518","2023","601","30","109",18.1,8.3,".258",".462",".319",".334",".335",30.2,10.5,45.9,"102.375377","95.525381708",29.3,23.9,49.3
"Realmuto, J.T.","592663","2023","540","20","138",25.6,6.5,".252",".452",".310",".324",".334",36.2,11.2,43.3,"101.30139764","94.961935393",30.6,26.2,50.5
"Renfroe, Hunter","592669","2023","548","20","125",22.8,8,".233",".416",".297",".308",".289",29.5,6.1,39.1,"100.508778984","94.37524563",33.5,26.4,50.8
"Rosario, Eddie","592696","2023","516","21","122",23.6,6.6,".255",".450",".305",".322",".317",35.9,9.5,35.4,"98.60055257","93.424315434",43.5,29.7,57.4
"Yelich, Christian","592885","2023","632","19","140",22.2,12.3,".278",".447",".370",".353",".362",30.4,9.2,50.1,"103.18368722","96.096251589",24.8,26.8,45
"Merrifield, Whit","593160","2023","592","11","101",17.1,6.1,".272",".382",".318",".304",".276",37.2,2.4,24.3,"94.880835796","91.453019024",32.5,19.5,51.1
"Bogaerts, Xander","593428","2023","665","19","110",16.5,8.4,".285",".440",".350",".343",".318",28.3,6.1,34.6,"98.476149796","93.284202061",25.2,20.4,42.6
"Profar, Jurickson","595777","2023","521","9","90",17.3,9.6,".242",".368",".321",".304",".306",37.7,4,31.8,"97.18982877","92.606877674",25.1,20,47.2
"Báez, Javier","595879","2023","547","9","125",22.9,4.4,".222",".325",".267",".261",".279",28.9,5.2,39.7,"100.19637776","94.157773958",44,32.6,54.8
"Lindor, Francisco","596019","2023","687","31","137",19.9,9.6,".254",".470",".336",".346",".346",35.8,10.4,43.9,"100.821281314","94.916417775",27.2,22.8,48
"Candelario, Jeimer","600869","2023","576","22","127",22,9.2,".251",".471",".336",".346",".318",36.9,7.9,36.4,"99.185208","93.708029184",28.3,24.2,47.4
"Bell, Josh","605137","2023","617","22","134",21.7,10.2,".247",".419",".325",".323",".345",31.3,10.1,43,"101.611186796","94.955559951",27.8,25.8,47.7
"Betts, Mookie","605141","2023","693","39","107",15.4,13.9,".307",".579",".408",".416",".407",42.5,12.4,48.5,"100.865674689","95.28290971",16.6,16.7,38.1
"Davis, J.D.","605204","2023","546","18","152",27.8,9.5,".248",".412",".325",".321",".323",33.5,9.6,45.2,"101.437064311","95.258851108",26.5,34,53.1
"Arcia, Orlando","606115","2023","533","17","102",19.1,7.3,".264",".420",".321",".321",".307",30.6,6.9,41.1,"99.189217927","93.735384508",26.4,24.3,46.2
"Hernández, Teoscar","606192","2023","678","26","211",31.1,5.6,".258",".435",".305",".317",".336",35.2,13.8,49.4,"103.014681476","96.109592578",35.2,35.8,53.6
"Marte, Ketel","606466","2023","650","25","109",16.8,10.9,".276",".485",".358",".361",".342",30.8,8,42.8,"101.585403319","95.10445528",24.5,20.5,45.5
"Nimmo, Brandon","607043","2023","682","24","146",21.4,10.9,".274",".466",".363",".359",".352",33.5,9.5,47.9,"101.50757","95.462726837",19.9,22,42.4
"Turner, Trea","607208","2023","691","26","150",21.7,6.5,".266",".459",".320",".333",".330",36.1,8.4,42.2,"100.292342286","94.550003245",35.3,29.6,53.1
"Ramírez, José","608070","2023","691","24","73",10.6,10.6,".282",".475",".356",".346",".359",36.8,7,40.4,"100.07775","94.35370079",28.2,15.6,46.6
"Bregman, Alex","608324","2023","724","25","87",12,12.7,".262",".441",".363",".351",".351",35.8,5.4,38.2,"98.071537732","93.248960689",18.6,14.1,38.7
"Seager, Corey","608369","2023","536","33","88",16.4,9.1,".327",".623",".390",".419",".412",38,15.2,53.2,"103.543493485","96.785948962",28.1,25,55.1
"Meneses, Joey","608841","2023","657","13","130",19.8,5.8,".275",".401",".321",".314",".288",32.9,5.4,41.7,"99.929364091","94.237468244",31.5,23.6,47.6
"Swanson, Dansby","621020","2023","638","22","154",24.1,10.3,".244",".416",".328",".325",".345",35.1,10.9,39.7,"99.817409223","94.10753236",23.6,28.7,47.3
"Correa, Carlos","621043","2023","580","18","131",22.6,10.2,".230",".399",".312",".309",".330",31.1,9.6,45.9,"102.481230628","95.635527984",26.7,25.1,43.6
"Olson, Matt","621566","2023","720","54","167",23.2,14.4,".283",".604",".389",".413",".392",31,16.4,55.5,"104.825276757","97.314084392",26,28.4,46.8
"Santander, Anthony","623993","2023","656","28","152",23.2,8.4,".257",".472",".325",".340",".319",33,10.2,46,"101.732013378","95.319994041",34.4,23.5,49
"Alonso, Pete","624413","2023","658","46","151",22.9,9.9,".217",".504",".318",".346",".368",32.3,14.7,40.1,"102.342134502","95.253955701",27.4,26.2,43.7
"Soler, Jorge","624585","2023","580","36","141",24.3,11.4,".250",".512",".341",".361",".374",36.5,15,48,"103.053956467","95.950783079",25.6,27.6,44.1
"Cronenworth, Jake","630105","2023","522","10","97",18.6,8.8,".229",".378",".312",".301",".305",35.7,4.4,33.2,"97.73147257","92.917093417",26.4,15.9,47.6
"Anderson, Tim","641313","2023","524","1","122",23.3,5,".245",".296",".286",".260",".279",32.4,2.9,39.4,"99.22965129","93.713640376",35.3,25.3,53.5
"Bellinger, Cody","641355","2023","556","26","87",15.6,7.2,".307",".525",".356",".370",".327",38,6.1,31.4,"97.661544057","92.874372388",31,20.1,49.9
"Crawford, J.P.","641487","2023","638","19","125",19.6,14.7,".266",".438",".380",".359",".340",35.3,4.8,36.2,"99.143101569","93.649442623",18.6,18.6,38.6
"McMahon, Ryan","641857","2023","627","23","198",31.6,10.8,".240",".431",".322",".325",".335",39.4,11.4,44.2,"102.017798324","95.343043101",25.4,32.2,47.4
"Smith, Dominic","642086","2023","586","12","91",15.5,8,".254",".366",".326",".306",".320",37,6.6,30.8,"97.225088721","92.631850959",30.3,19.9,49
"Rosario, Amed","642708","2023","545","6","99",18.2,5.3,".263",".378",".305",".297",".305",33.8,3.4,39.4,"99.501582705","93.941784576",39.4,23.1,53.4
"Adames, Willy","642715","2023","638","24","165",25.9,11.1,".217",".407",".310",".311",".335",35,12.4,36.5,"99.086365635","93.664258959",31.8,31,50
"Estrada, Thairo","642731","2023","530","14","120",22.6,4.2,".271",".416",".315",".316",".292",34.7,4.8,33.7,"97.898139565","92.983630679",38,21.1,51.7
"Benintendi, Andrew","643217","2023","621","5","89",14.3,8.4,".262",".356",".326",".299",".310",40.9,2.9,27,"95.498075212","91.757391695",26.6,19.3,49
"McNeil, Jeff","643446","2023","648","10","65",10,6,".270",".378",".333",".314",".294",32.1,1.3,27.4,"95.984354131","92.004150754",29.9,13.4,53
"Albies, Ozzie","645277","2023","660","33","107",16.2,7,".280",".513",".336",".358",".340",37.4,8.2,39,"98.667615565","93.481568303",35.1,20.6,54.6
"Devers, Rafael","646240","2023","656","33","126",19.2,9.5,".271",".500",".351",".359",".380",30,12.7,55.1,"104.483705833","97.182864659",32.5,26.1,52.6
"Arraez, Luis","650333","2023","617","10","34",5.5,5.7,".354",".469",".393",".369",".354",44.7,3.5,25.7,"95.658900664","92.009454214",31.8,7.8,51
"Torres, Gleyber","650402","2023","672","25","98",14.6,10,".273",".453",".347",".346",".362",37.3,7.9,40.3,"99.649800996","94.055057585",25.9,21.8,46.8
"Díaz, Yandy","650490","2023","600","22","94",15.7,10.8,".330",".522",".410",".402",".383",30.5,9.5,54,"104.285177685","97.074568747",19.7,18.3,42.6
"De La Cruz, Bryan","650559","2023","626","19","142",22.7,6.4,".257",".411",".304",".309",".331",41,8.8,42.5,"100.272527091","94.400399818",34.3,28.7,50.1
"Chapman, Matt","656305","2023","581","17","165",28.4,10.7,".240",".424",".330",".328",".337",32.4,17.1,56.4,"103.539639884","96.813201603",18.9,31.1,43.3
"McKinstry, Zach","656716","2023","518","9","113",21.8,8.5,".231",".351",".302",".289",".312",37.1,7.6,33.5,"97.726678239","92.940971652",27.1,20.4,47.3
"Schwarber, Kyle","656941","2023","720","47","215",29.9,17.5,".197",".474",".343",".350",".364",34.3,16.4,48.8,"103.398490108","96.18179379",21.6,31.5,37.7
"Thomas, Lane","657041","2023","682","28","176",25.8,5.3,".268",".468",".315",".334",".319",36.8,9.6,40.7,"100.191573957","94.319062004",27.2,23,43.6
"Verdugo, Alex","657077","2023","602","13","93",15.4,7.5,".264",".421",".324",".322",".331",35.4,5,37.6,"99.116993728","93.701176864",22.2,15.6,40.9
"Ohtani, Shohei","660271","2023","599","44","143",23.9,15.2,".304",".654",".412",".433",".427",35.6,19.6,54.2,"105.748559101","97.769057809",29.7,32.3,48.2
"Acuña Jr., Ronald","660670","2023","735","41","84",11.4,10.9,".337",".596",".416",".428",".460",33.6,15.3,55.2,"106.368689571","98.157029125",22.6,18.7,46.2
"Ruiz, Keibert","660688","2023","562","18","58",10.3,5.5,".260",".409",".308",".310",".322",39.4,5.8,31.9,"97.263733176","92.681495075",36.5,14.3,51.1
"Contreras, William","661388","2023","611","17","126",20.6,10.3,".289",".457",".367",".357",".335",27.1,9.4,48.7,"103.241329369","96.097846496",24.7,28,43.2
"Varsho, Daulton","662139","2023","581","20","135",23.2,7.7,".220",".389",".285",".293",".302",34.3,7.3,36.1,"99.853027513","94.005486074",28.1,24.5,50.1
"Nootbaar, Lars","663457","2023","503","14","99",19.7,14.3,".261",".418",".367",".344",".356",30.8,8.8,37.8,"100.334219085","94.369985457",17.1,18.2,35.5
"Hoerner, Nico","663538","2023","688","9","83",12.1,7.1,".283",".383",".346",".322",".311",33.2,1.8,33.4,"97.320472852","92.695131651",30.5,12.4,45.6
"Riley, Austin","663586","2023","715","37","172",24.1,8.3,".281",".516",".345",".363",".365",35.2,13.9,49.2,"103.384251814","96.274145591",27.3,27.8,48.2
"Hayes, Ke'Bryan","663647","2023","525","15","104",19.8,5.3,".271",".453",".309",".324",".324",34.1,7.4,48.3,"101.67326359","95.450846324",30.7,21.2,45.6
"Tucker, Kyle","663656","2023","674","29","92",13.6,11.9,".284",".517",".369",".372",".386",35.4,10.6,45.9,"100.798373008","94.831132546",21.6,18.5,47
"India, Jonathan","663697","2023","529","17","109",20.6,9.8,".244",".407",".338",".327",".339",37.2,7.7,38.6,"99.676934286","94.0396352",19.6,22,38.6
"Raleigh, Cal","663728","2023","569","30","158",27.8,9.5,".232",".456",".306",".326",".330",36.5,12.6,41,"101.028271404","94.749354873",31.4,29.9,49.7
"Grisham, Trent","663757","2023","555","13","154",27.7,13.5,".198",".352",".315",".299",".322",32.8,11.9,40,"100.701927386","94.880503967",21.6,28.3,41.6
"Vierling, Matt","663837","2023","530","10","112",21.1,8.3,".261",".388",".329",".315",".322",32.2,4.6,42.8,"100.577331105","94.490701519",28.5,19.3,44.3
"Stephenson, Tyler","663886","2023","517","13","135",26.1,9.1,".243",".378",".317",".305",".314",33.5,7.6,43.5,"100.030744788","94.357020636",24.1,28.4,42.5
"Lowe, Nathaniel","663993","2023","724","17","165",22.8,12.8,".262",".414",".360",".340",".339",36.7,6.5,41.6,"101.145951991","94.820277484",20.8,20.6,43.8
"Happ, Ian","664023","2023","691","21","153",22.1,14.3,".248",".431",".360",".345",".350",36.7,9,39,"99.676936326","94.121891884",22.9,25.2,44.4
"France, Ty","664034","2023","665","12","117",17.6,6.5,".250",".366",".337",".315",".342",36.9,6.8,38.6,"99.277871319","93.765945224",33.3,21.9,53.2
"Straw, Myles","664702","2023","518","1","97",18.7,8.1,".238",".297",".301",".268",".272",34,0.5,23.3,"95.141368287","91.593212265",23.9,14,44
"Bohm, Alec","664761","2023","611","20","94",15.4,6.9,".274",".437",".327",".329",".343",35.1,5.7,41.7,"100.435445021","94.400147213",30,18.1,49.8
"Wade Jr., LaMonte","664774","2023","519","17","95",18.3,14.6,".256",".417",".373",".347",".363",33.6,9.1,39.8,"99.530093174","93.945744444",17.9,20.7,39.5
"Peña, Jeremy","665161","2023","634","10","129",20.3,6.8,".263",".381",".324",".310",".305",32.4,4,35.8,"99.143524796","93.690137489",35.9,28.3,53.2
"Tatis Jr., Fernando","665487","2023","635","25","141",22.2,8.3,".257",".449",".322",".332",".364",31.5,11,49.3,"102.94128633","96.024566651",32.3,30.5,54.1
"Guerrero Jr., Vladimir","665489","2023","682","26","100",14.7,9.8,".264",".444",".345",".340",".378",32.4,11.1,49.2,"104.050992964","96.528144743",28.8,23,50.6
"Soto, Juan","665742","2023","708","35","129",18.2,18.6,".275",".519",".410",".395",".408",28.5,13,55.3,"104.484350409","97.215905977",16.6,20.4,35.8
"Taveras, Leody","665750","2023","554","14","117",21.1,6.3,".266",".421",".312",".316",".319",35.2,7.2,43.1,"100.592817638","94.514120854",28.2,24.2,49.4
"Giménez, Andrés","665926","2023","616","15","112",18.2,5.2,".251",".399",".314",".309",".297",29.9,5.5,27,"96.663934128","92.344201908",40,25,54.6
"Bichette, Bo","666182","2023","601","20","115",19.1,4.5,".306",".475",".339",".349",".363",38.3,9.6,44.9,"101.736681894","95.184330552",36.4,21.1,56.6
"García, Adolis","666969","2023","632","39","175",27.7,10.3,".245",".508",".328",".354",".366",36,16.1,49.7,"102.949539534","96.163808523",29.3,31.6,48.6
"Gurriel Jr., Lourdes","666971","2023","592","24","103",17.4,5.6,".261",".463",".309",".329",".324",35.3,8.4,46,"99.859212133","94.368560668",30.3,18.7,49.1
"Rooker Jr., Brent","667670","2023","526","30","172",32.7,9.3,".246",".488",".329",".348",".343",37.3,15.6,49.5,"102.653891351","95.962225864",27.3,38.2,46.1
"Arozarena, Randy","668227","2023","654","23","156",23.9,12.2,".254",".425",".364",".347",".351",31.8,12.3,48.3,"102.055211709","95.651873174",27.5,29.1,43
"Steer, Spencer","668715","2023","665","23","139",20.9,10.2,".271",".464",".356",".355",".333",35.3,6.7,37.1,"99.167567432","93.741896795",23.9,24.1,43.8
"Reynolds, Bryan","668804","2023","640","24","138",21.6,8.3,".263",".460",".330",".338",".360",36.9,11.1,47.3,"101.022834344","94.957065034",25.8,28.2,47.4
"Rutschman, Adley","668939","2023","687","20","101",14.7,13.4,".277",".435",".374",".352",".373",37,7.5,38.6,"99.614450772","93.937278476",23.4,15.6,41
"Melendez Jr., MJ","669004","2023","602","16","170",28.2,10.3,".235",".398",".316",".310",".325",34.6,11.4,49.6,"101.434950217","95.609327411",26.8,34.4,47.9
"Edman, Tommy","669242","2023","528","13","84",15.9,6.6,".248",".399",".307",".306",".312",27.9,5,38.8,"99.456717727","93.865892803",28.6,16.1,45.7
"Smith, Will","669257","2023","554","19","89",16.1,11.4,".261",".438",".359",".345",".352",37.5,6.7,41.6,"99.645654456","94.001340492",25,19.5,45.7
"Suwinski, Jack","669261","2023","534","26","172",32.2,14,".224",".454",".339",".341",".346",34.2,15.7,43.4,"102.173377122","95.316292734",18.2,30.1,39
"Burger, Jake","669394","2023","540","34","149",27.6,5.9,".250",".518",".309",".349",".359",33.4,16.7,49.6,"105.009725862","96.989580029",38.5,34.1,54
"Hays, Austin","669720","2023","566","16","141",24.9,6.7,".275",".444",".325",".330",".309",31,8.9,40.1,"100.462787656","94.411352037",30.9,28.3,46.6
"Paredes, Isaac","670623","2023","571","31","104",18.2,10.2,".250",".488",".352",".362",".315",32.4,5.9,28.5,"96.372683866","92.205361059",28.3,18.2,45.6
"Friedl Jr., TJ","670770","2023","556","18","90",16.2,8.5,".279",".467",".352",".353",".289",32,3.2,27.6,"96.368739947","92.196228515",24.6,18.2,42.2
"Casas, Triston","671213","2023","502","24","126",25.1,13.9,".263",".490",".367",".367",".370",36.1,13.1,46.6,"102.616692288","95.686960262",22.1,28.1,43.6
"Harris II, Michael","671739","2023","539","18","101",18.7,4.6,".293",".477",".331",".345",".357",34.6,10,48.5,"103.586789505","96.131496609",38.1,24.4,52.9
"Garcia, Maikel","672580","2023","515","4","115",22.3,7.4,".272",".358",".323",".299",".319",36.9,3.9,50.6,"101.538604663","95.500565408",20.6,19.5,43.1
"Robert Jr., Luis","673357","2023","595","38","172",28.9,5,".264",".542",".315",".358",".347",38,15.4,42.3,"101.844478191","95.05043424",40.5,33.5,58.3
"Kim, Ha-Seong","673490","2023","626","17","124",19.8,12,".260",".398",".351",".330",".313",36.1,4.2,26.7,"96.561670433","92.283861587",20.4,17.7,38.9
"Suzuki, Seiya","673548","2023","583","20","130",22.3,10.1,".285",".485",".357",".358",".357",36.5,10.5,48,"102.157061122","95.610201816",19.8,21.3,40.9
"Jung, Josh","673962","2023","515","23","151",29.3,5.8,".266",".467",".315",".334",".337",41.9,11.9,47.4,"101.620526098","95.373200793",32.9,29.7,51.8
"Rodríguez, Julio","677594","2023","714","32","175",24.5,6.6,".275",".485",".333",".347",".345",31.8,11.9,52,"104.082287708","96.812366417",37.4,28.2,53.9
"Witt Jr., Bobby","677951","2023","694","30","121",17.4,5.8,".276",".495",".319",".343",".369",34.4,11.5,45.6,"102.080606768","95.411820457",30.6,22.8,50.5
"Tovar, Ezequiel","678662","2023","615","15","166",27,4.1,".253",".408",".287",".298",".291",36.4,8.1,36.2,"99.019446394","93.628807036",42,31.3,59.7
"Torkelson, Spencer","679529","2023","684","31","171",25,9.8,".233",".446",".313",".326",".349",33.2,14.1,50.9,"102.691928356","96.002045502",23.6,24.7,46.2
"Kwan, Steven","680757","2023","718","5","75",10.4,9.7,".268",".370",".340",".313",".317",37.7,1.1,18.8,"94.063409324","91.031738203",21.3,11.1,41.2
"Stott, Bryson","681082","2023","640","15","100",15.6,6.1,".280",".419",".329",".323",".309",36.4,4.7,35.2,"97.379136163","92.802445092",29.5,15.1,45
"Outman, James","681546","2023","567","23","181",31.9,12,".248",".437",".353",".344",".325",38.2,11.1,39.9,"99.962159145","94.027798454",25.3,36.6,46
"Abrams, CJ","682928","2023","614","18","118",19.2,5.2,".245",".412",".300",".306",".304",32.6,6.9,35.9,"98.814933243","93.426357297",35.1,22.3,53.5
"Carroll, Corbin","682998","2023","645","25","125",19.4,8.8,".285",".506",".362",".370",".344",32.7,7.6,40.9,"100.972563211","94.780604736",28,21.5,45.8
"Henderson, Gunnar","683002","2023","622","28","159",25.6,9,".255",".489",".325",".346",".346",32.9,11.4,52,"102.730226238","96.062562903",26.5,26.4,46.8
"Volpe, Anthony","683011","2023","601","21","167",27.8,8.7,".209",".383",".283",".290",".305",35.5,9,43,"99.54617672","93.954577957",28.7,28.1,47.9
"Vaughn, Andrew","683734","2023","615","21","129",21,5.9,".258",".429",".314",".321",".319",30.3,8.4,46.5,"101.661403","95.348849294",31.7,24.1,47.5
"Yoshida, Masataka","807799","2023","580","15","81",14,5.9,".289",".445",".338",".339",".325",29.5,6.6,40.6,"100.123813246","94.28056556",27.3,18.3,43.3
"Blackmon, Charlie","453568","2024","91","1","14",15.4,7.7,".226",".357",".286",".287",".284",27.1,7.1,32.9,"96.812658286","92.470188986",30,19.5,48.1
"Turner, Justin","457759","2024","96","2","17",17.7,11.5,".309",".481",".396",".386",".377",36.4,6.1,40.9,"98.701338788","93.576892879",24.5,19.2,45.1
"Santana, Carlos","467793","2024","93","3","18",19.4,8.6,".181",".325",".269",".267",".296",26.2,6.2,38.5,"98.915907576","93.880937385",22.8,25.6,44.4
"Goldschmidt, Paul","502671","2024","113","2","34",30.1,10.6,".214",".296",".306",".277",".312",42.2,4.7,37.5,"99.643155313","94.132514688",27.5,31.4,45.1
"Altuve, Jose","514888","2024","123","6","18",14.6,9.8,".336",".573",".407",".428",".369",40.2,10.9,37,"98.386199778","93.347921778",31.5,14.9,46.4
"Marte, Starling","516782","2024","111","4","24",21.6,5.4,".288",".442",".327",".341",".350",37,9.9,46.9,"102.254593077","95.518746104",27.5,27.9,50
"Freeman, Freddie","518692","2024","130","1","23",17.7,15.4,".305",".410",".423",".376",".393",48.8,8.3,40.5,"100.644916667","94.743235238",26.8,21.9,48.8
"Rizzo, Anthony","519203","2024","118","4","27",22.9,5.9,".250",".380",".314",".313",".292",29.6,4.9,33.3,"97.930533659","93.06288284",30.7,21.9,49
"Stanton, Giancarlo","519317","2024","94","6","30",31.9,7.4,".241",".506",".298",".350",".330",28.1,19.3,52.6,"105.552133448","97.93783807",32.8,33.5,47.6
"Perez, Salvador","521692","2024","109","7","13",11.9,7.3,".350",".610",".404",".436",".444",40.2,18.4,54,"102.720607045","96.391613563",44.9,18.8,58.8
"Ozuna, Marcell","542303","2024","109","9","19",17.4,11.9,".354",".698",".431",".482",".498",45.5,16.9,57.1,"103.492886667","96.963569481",26.8,29.4,48.2
"Semien, Marcus","543760","2024","126","5","14",11.1,8.7,".261",".443",".325",".341",".390",41.6,7.9,33.7,"97.547475098","92.957118812",22.4,17.6,51.1
"Springer III, George","543807","2024","115","3","13",11.3,12.2,".228",".356",".322",".309",".353",39.8,8,36.4,"99.622364773","93.924082045",20.7,20.2,47.4
"Trout, Mike","545361","2024","118","10","26",22,11.9,".223",".563",".322",".379",".409",41.6,18.2,41.6,"101.748855641","94.997737143",19.2,20.9,43.2
"Harper, Bryce","547180","2024","104","6","23",22.1,12.5,".244",".489",".337",".355",".352",30.9,10.3,48.5,"102.699909412","95.656934853",32.3,31.1,52.1
"Díaz, Elias","553869","2024","94","2","18",19.1,4.3,".294",".412",".340",".334",".285",37.7,5.8,27.5,"97.318079118","92.698035588",36.6,29,56.8
"Suárez, Eugenio","553993","2024","114","2","32",28.1,7,".228",".337",".298",".287",".292",42.3,5.6,35.2,"99.036300833","93.739392394",24.7,28.4,43.1
"Arenado, Nolan","571448","2024","114","1","15",13.2,7,".284",".373",".342",".321",".296",36,1.1,29.2,"95.976326444","92.05883764",29.3,20.4,43.9
"Haniger, Mitch","571745","2024","101","4","30",29.7,8.9,".239",".413",".307",".321",".325",35.5,11.3,43.5,"99.768166129","94.347944355",22.2,28.5,43
"Muncy, Max","571970","2024","108","5","34",31.5,13.9,".258",".494",".361",".369",".346",32.8,10.3,46.6,"101.275315172","94.940026897",22.2,33.7,41.9
"Walker, Christian","572233","2024","124","4","29",23.4,14.5,".262",".398",".379",".354",".371",34.7,13.3,48,"102.629652895","95.4471688",24,25.4,45.3
"Contreras, Willson","575929","2024","92","4","19",20.7,14.1,".289",".539",".413",".416",".390",31.6,10.5,40.4,"102.731083448","95.506402105",29.2,28.7,54
"Canha, Mark","592192","2024","108","5","20",18.5,13.9,".273",".511",".407",".405",".354",33.8,7.4,41.2,"99.129731471","93.812446176",17.9,18.8,37.5
"Castellanos, Nick","592206","2024","112","1","26",23.2,6.3,".181",".229",".232",".213",".231",31.6,3.8,36.7,"97.96309","93.157791646",42.6,36,61.3
"Judge, Aaron","592450","2024","128","5","36",28.1,16.4,".190",".390",".328",".320",".350",31.4,12.9,52.9,"104.98314","97.205443571",20.6,33.3,41.1
"Machado, Manny","592518","2024","112","4","27",24.1,8,".252",".398",".313",".314",".313",27.6,10.5,51.3,"102.784422368","95.984224605",29,25.4,48.9
"Realmuto, J.T.","592663","2024","101","4","26",25.7,5.9,".237",".398",".287",".303",".315",33.8,8.8,44.1,"101.271726176","94.785498676",28,27.6,50.6
"Bogaerts, Xander","593428","2024","129","2","23",17.8,8.5,".212",".288",".279",".261",".320",33.7,5.3,26.3,"96.495687083","92.306200316",21.4,14.7,40.8
"Polanco, Jorge","593871","2024","109","3","30",27.5,18.3,".159",".261",".321",".280",".316",29.3,5.2,37.9,"98.75292069","93.471428966",20.7,25.7,41.3
